State,Pollster,Grade,Sample,Date,weight,Biden,Bloomberg,Booker,Buttigieg,Klobuchar,Sanders,Steyer,Warren,Yang,link
US,YouGov,B-,412  lv,2019-12-23 00:00:00,0.0,34,4,3,7,2,19,0,20,4,https://watson.brown.edu/taubman/files/taubman/imce/Taubman%20National%20Poll%20-%20Fall%202019%20-%20Rev%20January%202020.pdf
US,Morning Consult,B+,7178  lv,2019-12-22 00:00:00,0.0,31,6,3,9,3,21,3,15,5,https://morningconsult.com/2020-democratic-primary/
US,Ipsos,B+,571  rv,2019-12-19 00:00:00,0.0,20,6,0,5,2,16,3,13,3,https://twitter.com/Cmkahn/status/1220734596490452993
US,Ipsos,B+,709  a,2019-12-19 00:00:00,0.0,18,5,1,4,1,15,2,10,2,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-12/topline_reuters_2020_democratic_primary_tracker_12_19_2019_writeup.pdf
US,McLaughlin & Associates,C/D,480  lv,2019-12-18 00:00:00,0.0,23,5,4,5,2,17,3,15,4,https://mclaughlinonline.com/pols/wp-content/uploads/2019/12/National-Monthly-December-PUBLIC.pdf
US,McLaughlin & Associates,C/D,480  lv,2019-12-18 00:00:00,0.2,27,5,3,5,2,17,4,15,5,https://mclaughlinonline.com/pols/wp-content/uploads/2019/12/National-Monthly-December-PUBLIC.pdf
US,NBC News/Wall Street Journal,A/B,410  lv,2019-12-17 00:00:00,0.0,28,4,2,9,5,21,1,18,3,https://www.nbcnews.com/politics/meet-the-press/stable-political-base-biden-remains-top-dem-field-nbc-wsj-n1104496
US,YouGov,B-,555  lv,2019-12-17 00:00:00,0.0,29,4,2,7,4,19,2,17,3,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ua3ar45wbg/econTabReport.pdf
US,Emerson College,B-,525  lv,2019-12-17 00:00:00,0.1,32,3,2,8,2,25,2,12,6,http://emersonpolling.com/2019/12/18/december-national-poll-biden-and-sanders-pull-away-from-the-pack-as-warren-falls/
Iowa,Civiqs,-,632  lv,2019-12-16 00:00:00,0.0,15,0,3,24,4,21,2,18,3,https://civiqs.com/documents/Civiqs_ISU_banner_book_2019_12.pdf
US,SSRS,A/B,408  rv,2019-12-15 00:00:00,0.2,26,5,3,8,3,20,1,16,3,https://cdn.cnn.com/cnn/2019/images/12/19/rel14b.-.2020.pdf
US,Morning Consult,B+,13384  lv,2019-12-15 00:00:00,0.0,31,7,3,8,2,22,3,15,4,https://morningconsult.com/2020-democratic-primary/
US,Quinnipiac University,A,567  rv,2019-12-15 00:00:00,0.1,30,7,2,9,3,16,1,17,3,https://poll.qu.edu/national/release-detail?ReleaseID=3652
US,Echelon Insights,-,447  lv,2019-12-14 00:00:00,0.0,65,0,0,20,0,0,0,0,0,http://echeloninsights.com/wp-content/uploads/Omnibus-December-2019_Dem-Primary.pdf
US,Echelon Insights,-,447  lv,2019-12-14 00:00:00,0.0,59,0,0,0,0,0,0,29,0,http://echeloninsights.com/wp-content/uploads/Omnibus-December-2019_Dem-Primary.pdf
US,Echelon Insights,-,447  lv,2019-12-14 00:00:00,0.0,58,0,0,0,0,32,0,0,0,http://echeloninsights.com/wp-content/uploads/Omnibus-December-2019_Dem-Primary.pdf
US,Echelon Insights,-,447  lv,2019-12-14 00:00:00,0.0,37,6,1,6,2,14,1,14,2,http://echeloninsights.com/wp-content/uploads/Omnibus-December-2019_Dem-Primary.pdf
US,Harris Insights & Analytics,C+,456  rv,2019-12-14 00:00:00,0.0,29,5,2,5,3,13,3,13,3,https://thehill.com/hilltv/rising/475138-buttigieg-slips-in-new-national-poll
US,Suffolk University,A-,384  lv,2019-12-14 00:00:00,5.2,23,6,3,8,3,14,1,13,2,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2019/1_1_2020_marginals_pdftxt.pdf
US,IBD/TIPP,A/B,312  rv,2019-12-14 00:00:00,0.1,26,5,3,9,2,18,2,14,2,https://projects.fivethirtyeight.com/polls/20191216_National.xlsx
US,Ipsos,B+,593  rv,2019-12-12 00:00:00,0.0,21,7,0,5,2,18,3,11,3,https://twitter.com/Cmkahn/status/1220734596490452993
US,Marist College,A+,704  rv,2019-12-11 00:00:00,1.2,24,4,4,13,4,22,0,17,5,http://maristpoll.marist.edu/wp-content/uploads/2019/12/UPDATED_NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1912131159.pdf
US,Fox News/Beacon Research/Shaw & Co. Research,A-,453  lv,2019-12-11 00:00:00,0.2,30,5,2,7,5,20,1,13,3,https://www.scribd.com/document/439839999/Fox-December-8-11-2019-National-Topline-December-15-Release
South Carolina,Change Research,C,392  lv,2019-12-11 00:00:00,0.0,27,3,5,9,2,20,5,19,2,https://www.changeresearch.com/post/south-carolina-post-and-courier-poll-december
California,Change Research,C,862  lv,2019-12-10 00:00:00,0.1,19,3,3,12,1,26,2,23,4,https://www.changeresearch.com/post/change-research-kqed-california-poll-december
US,YouGov,B-,497  lv,2019-12-10 00:00:00,0.0,26,4,3,11,2,16,1,21,3,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4yqcix83qw/econTabReport.pdf
Iowa,Emerson College,B-,325  lv,2019-12-10 00:00:00,0.1,23,2,4,18,10,22,3,12,2,http://emersonpolling.com/2019/12/11/iowa-2020-warrens-support-drops-while-sanders-rises/
Texas,SSRS,A/B,327  lv,2019-12-09 00:00:00,0.5,35,5,2,9,1,15,2,13,3,https://cdn.cnn.com/cnn/2019/images/12/11/rel1_tx.pdf
US,Quinnipiac University,A,665  rv,2019-12-09 00:00:00,0.1,29,5,1,9,3,17,1,15,4,https://poll.qu.edu/national/release-detail?ReleaseID=3651
US,Zogby Interactive/JZ Analytics,C,443  lv,2019-12-08 00:00:00,0.0,28,9,0,8,2,20,3,12,3,https://zogbyanalytics.com/news/909-the-zogby-poll-2020-democratic-primary-report-nationwide-likely-voters-poll
US,Zogby Interactive/JZ Analytics,C,443  lv,2019-12-08 00:00:00,0.0,30,8,0,7,2,20,3,16,4,https://zogbyanalytics.com/news/909-the-zogby-poll-2020-democratic-primary-report-nationwide-likely-voters-poll
Wisconsin,Marquette University Law School,A/B,358  lv,2019-12-08 00:00:00,0.2,23,3,4,15,3,19,0,16,3,https://law.marquette.edu/poll/wp-content/uploads/2019/12/MLSP56Toplines.pdf
California,SSRS,A/B,508  lv,2019-12-08 00:00:00,0.6,21,5,3,9,2,20,1,17,6,https://cdn.cnn.com/cnn/2019/images/12/11/rel1_ca.pdf
New Hampshire,MassINC Polling Group,A/B,442  lv,2019-12-08 00:00:00,0.6,17,2,1,18,3,15,3,12,5,https://www.wbur.org/news/2019/12/11/democrats-mayor-pete-biden-sanders-elizabeth-warren-tight-contest
US,Monmouth University,A+,384  rv,2019-12-08 00:00:00,0.2,26,5,2,8,4,21,1,17,3,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_121019.pdf/
US,Morning Consult,B+,15442  lv,2019-12-08 00:00:00,0.0,30,6,3,9,2,22,3,16,4,https://morningconsult.com/2020-democratic-primary/
California,Capitol Weekly,-,581  lv,2019-12-07 00:00:00,0.0,19,5,2,13,4,19,1,21,5,https://www.dropbox.com/sh/lpg315ervjbhxkm/AAA_T1gWN9oYedzp5LpIr-sNa?dl=0&preview=Dec+2019+Presidential+Primary+Tracking+Poll+Toplines+and+Crosstabs+with+Kamala.xlsx
California,Capitol Weekly,-,581  lv,2019-12-07 00:00:00,0.1,19,5,2,14,4,19,1,23,5,https://www.dropbox.com/sh/lpg315ervjbhxkm/AAA_T1gWN9oYedzp5LpIr-sNa?dl=0&preview=Dec+2019+Presidential+Primary+Tracking+Poll+Toplines+and+Crosstabs.xlsx
US,Ipsos,B+,574  rv,2019-12-05 00:00:00,0.0,23,5,0,8,2,15,1,12,4,https://twitter.com/Cmkahn/status/1220734596490452993
US,Ipsos,B+,719  a,2019-12-05 00:00:00,0.0,19,4,1,6,1,14,1,9,3,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-12/topline_reuters_2020_election_tracker_12_05_2019.pdf
US,YouGov,B-,541  lv,2019-12-03 00:00:00,0.0,27,3,3,12,3,13,0,18,2,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/799kgtotz3/econTabReport.pdf
South Carolina,YouGov,B-,400  lv,2019-12-02 00:00:00,0.3,61,0,0,0,0,0,0,29,0,https://fairvote.app.box.com/s/xahiy4th2qj5v50o64tagfb5fqc74s6k
South Carolina,YouGov,B-,400  lv,2019-12-02 00:00:00,0.0,39,2,2,10,2,13,7,10,3,https://fairvote.app.box.com/s/xahiy4th2qj5v50o64tagfb5fqc74s6k
US,David Binder Research,-,1200  lv,2019-12-01 00:00:00,2.6,29,8,2,10,2,15,2,14,2,https://thirdway.imgix.net/pdfs/override/Creating-an-Updraft-for-Down-Ballot-Democrats-in-2020.pdf
US,Morning Consult,B+,15773  lv,2019-12-01 00:00:00,0.0,29,5,2,9,2,20,2,15,4,https://morningconsult.com/2020-democratic-primary/
US,Harris Insights & Analytics,C+,437  rv,2019-12-01 00:00:00,0.0,31,6,1,9,2,15,2,10,2,https://thehill.com/hilltv/rising/472629-bloomberg-overtakes-harris-in-new-poll
US,Harris Insights & Analytics,C+,756  rv,2019-11-29 00:00:00,0.0,20,4,1,5,2,12,2,9,2,https://harvardharrispoll.com/wp-content/uploads/2019/12/HHP_November2019_Topline_RegisteredVoters.pdf
US,Harris Insights & Analytics,C+,756  rv,2019-11-29 00:00:00,0.0,29,7,1,8,2,16,2,13,3,https://harvardharrispoll.com/wp-content/uploads/2019/12/HHP_November2019_Topline_RegisteredVoters.pdf
California,"University of California, Berkeley",B/C,1694  lv,2019-11-27 00:00:00,0.1,14,2,1,12,3,24,1,22,3,https://escholarship.org/uc/item/4bn38460
US,YouGov,B-,550  lv,2019-11-26 00:00:00,0.0,23,3,2,12,3,15,1,17,3,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a10nw9wbas/econTabReport.pdf
New Hampshire,Emerson College,B-,549  lv,2019-11-26 00:00:00,0.0,14,1,2,22,2,26,3,14,5,http://emersonpolling.com/2019/11/27/new-hampshire-2020-sanders-jumps-to-lead-buttigieg-surges-while-warren-and-biden-slip/
Delaware,Data for Progress,A-,528  lv,2019-11-25 00:00:00,5.1,35,1,3,8,1,13,0,11,1,http://filesforprogress.org/datasets/2019/12/de/VITMS-de.pdf
Illinois,Victory Research,B/C,1200  lv,2019-11-25 00:00:00,0.4,23,4,2,16,3,15,2,17,1,https://projects.fivethirtyeight.com/polls/20191202_IL.pdf
US,Quinnipiac University,A,574  rv,2019-11-25 00:00:00,0.0,24,3,2,16,3,13,0,14,2,https://poll.qu.edu/national/release-detail?ReleaseID=3650
US,Ipsos,B+,589  rv,2019-11-22 00:00:00,0.0,23,0,0,9,2,16,2,13,6,https://twitter.com/Cmkahn/status/1220734596490452993
US,SSRS,A/B,431  rv,2019-11-24 00:00:00,0.1,35,0,0,17,0,23,0,20,0,https://assets.documentcloud.org/documents/6561700/REL13B-2020.pdf
US,SSRS,A/B,431  rv,2019-11-24 00:00:00,0.0,28,3,2,11,2,17,3,14,3,https://assets.documentcloud.org/documents/6561700/REL13B-2020.pdf
New Hampshire,Suffolk University,A-,500  lv,2019-11-24 00:00:00,0.0,12,0,2,13,1,16,2,14,4,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/new-hampshire/2019/11_26_2019_marginals_pdftxt.pdf
US,Morning Consult,B+,8102  lv,2019-11-24 00:00:00,0.0,30,2,2,9,2,21,2,15,4,https://morningconsult.com/2020-democratic-primary/
US,Ipsos,B+,698  a,2019-11-22 00:00:00,0.0,21,0,1,7,2,17,2,11,5,https://projects.fivethirtyeight.com/polls/20191127_National.pdf
California,SurveyUSA,A,558  lv,2019-11-22 00:00:00,0.2,28,3,3,8,1,18,3,13,5,http://www.surveyusa.com/client/PollReport.aspx?g=bdcd277b-f00f-48eb-a393-bf59bb2a0fab
California,SurveyUSA,A,558  lv,2019-11-22 00:00:00,0.0,30,0,3,9,1,19,2,13,4,http://www.surveyusa.com/client/PollReport.aspx?g=bdcd277b-f00f-48eb-a393-bf59bb2a0fab
US,SocialSphere,B/C,987  lv,2019-11-21 00:00:00,3.1,30,2,2,6,1,23,2,12,4,https://www.realclearpolitics.com/docs/EWTN_Topline.pdf
US,SurveyUSA,A,1088  lv,2019-11-21 00:00:00,0.0,30,3,2,11,2,17,2,15,4,http://www.surveyusa.com/client/PollReport.aspx?g=1a56d146-5d59-4e5f-a9fa-78219f1ff42f
US,SurveyUSA,A,1088  lv,2019-11-21 00:00:00,0.1,32,0,2,12,2,17,2,16,4,http://www.surveyusa.com/client/PollReport.aspx?g=1a56d146-5d59-4e5f-a9fa-78219f1ff42f
US,Change Research,C,1142  lv,2019-11-20 00:00:00,0.3,22,1,1,14,2,23,0,23,4,https://www.electionscience.org/press-releases/new-poll-74-of-democratic-primary-voters-would-support-warren-for-president/
US,Emerson College,B-,468  lv,2019-11-20 00:00:00,0.0,27,1,1,7,1,27,2,20,4,http://emersonpolling.com/2019/11/21/november-national-poll-support-for-impeachment-declines-biden-and-sanders-lead-democratic-primary/
Iowa,Civiqs,-,614  lv,2019-11-19 00:00:00,0.0,12,1,1,26,5,18,2,19,4,https://civiqs.com/documents/Civiqs_ISU_banner_book_2019_11.pdf
US,YouGov,B-,586  lv,2019-11-19 00:00:00,0.0,30,0,1,9,2,12,1,22,2,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u9tu99dui5/econTabReport.pdf
New York,Siena College,A-,380  rv,2019-11-18 00:00:00,0.5,24,0,2,5,1,13,0,14,2,https://scri.siena.edu/wp-content/uploads/2019/11/SNY1119-Crosstabs.pdf
US,Swayable,-,1787  lv,2019-11-18 00:00:00,2.7,30,0,2,7,2,17,2,18,4,https://swayable.com/insights/primaries2019
US,Swayable,-,3709  a,2019-11-18 00:00:00,0.0,27,0,2,6,2,20,2,15,5,https://swayable.com/insights/primaries2019
Georgia,SurveyUSA,A,536  lv,2019-11-18 00:00:00,6.1,36,6,0,7,0,17,0,14,0,http://www.surveyusa.com/client/PollReport.aspx?g=128c319e-4d47-4e41-827c-c67900e8414b
Georgia,SurveyUSA,A,536  lv,2019-11-18 00:00:00,0.0,39,0,0,7,0,18,0,14,0,http://www.surveyusa.com/client/PollReport.aspx?g=128c319e-4d47-4e41-827c-c67900e8414b
New Hampshire,St. Anselm,-,255  lv,2019-11-18 00:00:00,0.2,15,0,3,25,6,9,5,15,2,https://www.anselm.edu/sites/default/files/Documents/NHIOP/Polls/1119%20Topline%20Summary.pdf
Wisconsin,Marquette University Law School,A/B,340  lv,2019-11-17 00:00:00,0.1,30,0,3,13,3,17,1,15,2,https://law.marquette.edu/poll/wp-content/uploads/2019/11/MLSP55Toplines.pdf
US,Morning Consult,B+,17050  lv,2019-11-17 00:00:00,0.0,32,3,2,8,2,20,1,17,3,https://morningconsult.com/2020-democratic-primary/
South Carolina,Quinnipiac University,A,768  lv,2019-11-17 00:00:00,7.3,33,0,2,6,1,11,5,13,4,https://poll.qu.edu/south-carolina/release-detail?ReleaseID=3649
US,Harris Insights & Analytics,C+,449  rv,2019-11-17 00:00:00,0.0,30,3,1,7,1,18,1,15,2,https://thehill.com/hilltv/rising/470911-sanders-reclaims-second-place-in-new-poll
US,Ipsos,B+,581  rv,2019-11-14 00:00:00,0.0,26,0,0,6,1,18,1,12,2,https://twitter.com/Cmkahn/status/1220734596490452993
Texas,University of Texas at Tyler,B/C,427  rv,2019-11-14 00:00:00,0.0,28,0,1,8,2,18,2,19,2,https://projects.fivethirtyeight.com/polls/20191118_TX.pdf
US,Ipsos,B+,685  a,2019-11-14 00:00:00,0.0,19,3,1,6,1,19,1,13,2,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-11/topline_reuters_2020_election_tracker_11_15_2019.pdf
US,Ipsos,B+,702  a,2019-11-14 00:00:00,0.0,23,0,2,6,1,18,1,11,2,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-11/topline_reuters_2020_election_tracker_11_15_2019.pdf
South Carolina,University of North Florida,A/B,436  lv,2019-11-13 00:00:00,3.8,36,1,2,3,1,10,8,10,1,https://www.unf.edu/uploadedFiles/aa/coas/porl/Final%20Press%20Nov%2018.pdf
South Carolina,YouGov,B-,877  lv,2019-11-13 00:00:00,0.0,45,0,2,8,1,15,2,17,0,https://drive.google.com/file/d/18LZNu8nrKO8zvVKbrdkagjcbZaYN_uW5/view
Nevada,YouGov,B-,626  lv,2019-11-13 00:00:00,2.7,33,0,2,9,2,23,2,21,1,https://drive.google.com/file/d/1jgKZ5VeYaiRia45NZeDD9DLOnHUgscCV/view
New Hampshire,YouGov,B-,510  lv,2019-11-13 00:00:00,0.0,22,0,1,16,3,20,1,31,1,https://drive.google.com/file/d/1_pubOi7tGP9BOHHNbNj3XLtMXxOUheSd/view
Iowa,YouGov,B-,718  lv,2019-11-13 00:00:00,0.1,22,0,1,21,5,22,2,18,1,https://drive.google.com/file/d/13afQpotpd1MwwjjjoegtFv-tRtQ6tQbO/view
Iowa,Selzer & Co.,A+,500  lv,2019-11-13 00:00:00,0.9,15,2,3,25,6,15,3,16,3,https://cdn.cnn.com/cnn/2019/images/11/16/rel4a_ia.pdf
Nevada,Fox News/Beacon Research/Shaw & Co. Research,A-,627  lv,2019-11-13 00:00:00,0.6,24,0,1,8,2,18,5,18,3,https://www.scribd.com/document/435041220/Fox-News-Poll-Joe-Biden-November-10-13-2019
North Carolina,Fox News/Beacon Research/Shaw & Co. Research,A-,669  lv,2019-11-13 00:00:00,5.3,37,0,2,6,1,14,2,15,2,https://www.scribd.com/document/435038869/Fox-News-Poll-North-Carolina-November-10-13-2019
California,Public Policy Institute of California,A/B,682  lv,2019-11-12 00:00:00,0.2,24,0,1,7,1,17,1,23,5,https://www.ppic.org/wp-content/uploads/ppic-statewide-survey-californians-and-their-government-november-2019.pdf
California,Capitol Weekly,-,695  lv,2019-11-12 00:00:00,0.0,18,0,1,14,3,21,1,27,4,https://www.dropbox.com/s/h2iww6q3elxeohl/Nov%202019%20Presidential%20Primary%20Tracking%20Poll%20Toplines%20and%20Crosstabs.xlsx
US,YouGov,B-,600  lv,2019-11-12 00:00:00,0.0,23,0,1,9,2,17,1,26,4,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7umtlf80ov/econTabReport.pdf
Iowa,Monmouth University,A+,451  lv,2019-11-11 00:00:00,0.0,19,0,2,22,5,13,3,18,3,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ia_111219.pdf/
Georgia,Climate Nexus,-,457  lv,2019-11-10 00:00:00,1.5,31,0,2,4,1,14,1,14,2,https://climatenexus.org/wp-content/uploads/2015/09/Georgia-Poll-Toplines.pdf
US,Ipsos,B+,538  rv,2019-11-07 00:00:00,0.0,20,0,0,5,1,16,1,13,3,https://twitter.com/Cmkahn/status/1220734596490452993
Iowa,University of Iowa,B/C,465  lv,2019-11-10 00:00:00,2.0,15,0,0,16,1,18,3,23,3,https://clas.uiowa.edu/polisci/sites/clas.uiowa.edu.polisci/files/Hawkeye%20Poll%20(Nov%202019)%20-%20Iowa%20Democratic%20Caucuses%20-%20topline.pdf
US,Morning Consult,B+,16400  lv,2019-11-10 00:00:00,0.0,32,2,3,8,2,20,1,19,3,https://morningconsult.com/2020-democratic-primary/
New Hampshire,Quinnipiac University,A,1134  lv,2019-11-10 00:00:00,8.6,20,0,1,15,3,14,3,16,4,https://poll.qu.edu/new-hampshire/release-detail?ReleaseID=3648
Arizona,OH Predictive Insights/MBQF,B/C,260  lv,2019-11-08 00:00:00,0.2,29,0,2,9,2,16,1,18,4,https://ohpredictive.com/press-releases/democratic-primary-2020/
US,Ipsos,B+,549  rv,2019-11-04 00:00:00,0.0,24,0,0,8,0,15,1,13,3,https://twitter.com/Cmkahn/status/1220734596490452993
North Carolina,High Point University,A/B,347  a,2019-11-07 00:00:00,0.0,33,0,2,4,3,18,2,13,2,http://www.highpoint.edu/blog/2019/11/hpu-poll-among-democratic-candidates-biden-sanders-warren-have-largest-support-in-north-carolina/
Iowa,Public Policy Polling,B,715  lv,2019-11-06 00:00:00,3.4,13,0,1,20,9,14,6,21,3,https://endcitizensunited.org/wp-content/uploads/2019/11/IowaPoll.pdf
Iowa,Quinnipiac University,A,698  lv,2019-11-05 00:00:00,6.3,15,0,1,19,5,17,3,20,3,https://poll.qu.edu/iowa/release-detail?ReleaseID=3647
US,YouGov,B-,579  lv,2019-11-05 00:00:00,0.0,26,0,2,8,2,14,1,25,1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cseozthmrp/econTabReport.pdf
US,Change Research,C,456  lv,2019-11-03 00:00:00,0.1,17,0,1,14,2,17,1,21,4,https://docs.google.com/spreadsheets/d/1-2C4K__IQ-q_SaRlhMPNmzpuXmxDjCYeLSNfTq0PnoM/edit
US,Ipsos,B+,686  a,2019-11-04 00:00:00,0.0,22,0,1,6,0,15,1,11,2,https://fingfx.thomsonreuters.com/gfx/mkt/12/8244/8175/Topline%20Reuters%202020%20Election%20Tracker%2011%2004%202019%20(002).pdf
US,USC Dornsife/LA Times,B/C,2599  lv,2019-11-03 00:00:00,0.5,28,0,1,6,2,13,1,16,2,https://drive.google.com/file/d/19u8Z9jvK323ZyFtaJ-xrfmsd4lUU_vBt/view
US,Monmouth University,A+,345  rv,2019-11-03 00:00:00,0.1,23,0,3,9,2,20,1,23,3,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_110619.pdf/
US,Morning Consult,B+,16071  lv,2019-11-03 00:00:00,0.0,32,0,2,7,2,20,1,20,3,https://morningconsult.com/2020-democratic-primary-2-2/
Nevada,Emerson College,B-,451  lv,2019-11-03 00:00:00,0.3,30,0,1,5,1,19,3,22,5,http://emersonpolling.com/2019/11/03/nevada-2020-biden-extends-lead-warren-jumps-to-second/
Michigan,Emerson College,B-,454  lv,2019-11-03 00:00:00,2.2,34,0,3,8,0,28,0,19,2,http://emersonpolling.com/2019/11/03/michigan-2020-democrats-aim-to-take-back-the-state-flint-water-crisis-still-at-issue/
US,Harris Insights & Analytics,C+,429  rv,2019-11-02 00:00:00,0.0,26,0,2,6,3,14,1,15,1,https://thehill.com/hilltv/rising/469490-poll-biden-support-hits-record-low-of-26-percent
Nevada,Mellman Group,B/C,600  lv,2019-11-02 00:00:00,2.2,29,0,1,7,3,19,4,19,3,https://thenevadaindependent.com/article/poll-biden-holds-significant-lead-over-warren-sanders-in-nevada-top-issue-is-electing-someone-who-can-beat-trump
US,YouGov,B-,541  lv,2019-10-31 00:00:00,0.0,28,0,3,8,2,12,1,27,2,https://www.hofstra.edu/pdf/academics/colleges/hclas/gov-policy-international/kalikow-poll-1119.pdf
US,IBD/TIPP,A/B,361  rv,2019-10-31 00:00:00,0.0,29,0,1,7,3,13,1,23,3,https://projects.fivethirtyeight.com/polls/20191104_National_2.xlsx
US,Harris Insights & Analytics,C+,640  rv,2019-10-31 00:00:00,0.0,19,6,3,2,1,12,1,13,2,https://harvardharrispoll.com/wp-content/uploads/2019/11/HHP_October19_Topline_RegisteredVoters.pdf
US,Harris Insights & Analytics,C+,640  rv,2019-10-31 00:00:00,0.0,33,0,3,4,3,18,1,15,2,https://harvardharrispoll.com/wp-content/uploads/2019/11/HHP_October19_Topline_RegisteredVoters.pdf
US,NBC News/Wall Street Journal,A/B,414  lv,2019-10-30 00:00:00,0.0,27,0,2,6,5,19,0,23,3,https://www.nbcnews.com/politics/meet-the-press/nbc-wsj-poll-49-percent-now-back-trump-s-impeachment-n1075296
US,Fox News/Beacon Research/Shaw & Co. Research,A-,471  lv,2019-10-30 00:00:00,0.1,31,0,2,7,2,19,1,21,3,https://www.foxnews.com/politics/fox-news-poll-results-october-27-30-2019
US,ABC News/Washington Post,A+,402  rv,2019-10-30 00:00:00,0.0,28,0,2,9,2,17,1,23,2,https://www.washingtonpost.com/context/context-card/eea087b6-ca22-4cd9-a254-6bdd49d000a4/
US,ABC News/Washington Post,A+,452  a,2019-10-30 00:00:00,0.0,27,0,2,7,1,19,1,21,2,https://www.washingtonpost.com/context/context-card/eea087b6-ca22-4cd9-a254-6bdd49d000a4/
Iowa,Siena College/New York Times Upshot,A+,439  lv,2019-10-30 00:00:00,0.2,17,0,2,18,4,19,2,22,3,https://scri.siena.edu/wp-content/uploads/2019/11/IADem1019.pdf
US,YouGov,B-,630  lv,2019-10-29 00:00:00,0.0,27,0,1,8,2,14,1,23,3,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf
Arizona,Emerson College,B-,339  lv,2019-10-28 00:00:00,1.8,28,0,0,12,2,21,0,21,5,http://emersonpolling.com/2019/10/29/arizona-poll-toss-ups-in-presidential-and-senate-races-biden-holds-small-lead-in-democratic-primary-with-warren-and-sanders-tied-for-second/
US,Swayable,-,2172  lv,2019-10-27 00:00:00,0.1,29,0,3,6,2,17,1,19,3,https://swayable.com/insights/primaries2019
Massachusetts,Evan Falchuk and Lou DiNatale,-,443  lv,2019-10-25 00:00:00,0.1,35,0,0,0,0,13,0,41,0,https://commonwealthmagazine.org/wp-content/uploads/2016/05/Mass.-poll-of-likely-Dem-voters.xlsx
