race,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,poll_id,question_id
2020D,National,1/27/20,Tulsi Gabbard,9/19/19,9/23/19,Quinnipiac University,561,rv,0.8205808,0,1,1.216831,,59703,103198
2020D,National,1/27/20,Andrew Yang,9/19/19,9/23/19,Quinnipiac University,561,rv,0.8205808,0,2,2.156631,,59703,103198
2020D,National,1/27/20,Tom Steyer,9/19/19,9/23/19,Quinnipiac University,561,rv,0.8205808,0,0,0.2706401,,59703,103198
2020D,National,1/27/20,John K. Delaney,9/19/19,9/23/19,Quinnipiac University,561,rv,0.8205808,0,0,0.1516795,,59703,103198
2020D,National,1/27/20,Amy Klobuchar,9/19/19,9/23/19,Quinnipiac University,561,rv,0.8205808,0,2,1.860446,,59703,103198
2020D,National,1/27/20,Elizabeth Warren,9/19/19,9/23/19,Quinnipiac University,561,rv,0.8205808,0,27,25.22192,,59703,103198
2020D,National,1/27/20,Bernard Sanders,9/19/19,9/23/19,Quinnipiac University,561,rv,0.8205808,0,16,17.27504,,59703,103198
2020D,National,1/27/20,Joseph R. Biden Jr.,9/19/19,9/23/19,Quinnipiac University,561,rv,0.8205808,0,25,24.69276,,59703,103198
2020D,New Hampshire,1/27/20,Pete Buttigieg,2/21/19,2/22/19,Emerson College,405,lv,0.8191463,0,0.7,0.8109952,7.88427,57574,93279
2020D,New Hampshire,1/27/20,Tulsi Gabbard,2/21/19,2/22/19,Emerson College,405,lv,0.8191463,0,0.3,-0.1363574,0.2167005,57574,93279
2020D,New Hampshire,1/27/20,John K. Delaney,2/21/19,2/22/19,Emerson College,405,lv,0.8191463,0,0.9,0.7496675,0.682051,57574,93279
2020D,New Hampshire,1/27/20,Amy Klobuchar,2/21/19,2/22/19,Emerson College,405,lv,0.8191463,0,7.6,7.797344,8.740904,57574,93279
2020D,New Hampshire,1/27/20,Michael Bloomberg,2/21/19,2/22/19,Emerson College,405,lv,0.8191463,0,1.9,2.524283,8.144022,57574,93279
2020D,New Hampshire,1/27/20,Elizabeth Warren,2/21/19,2/22/19,Emerson College,405,lv,0.8191463,0,8.7,8.668122,17.29518,57574,93279
2020D,New Hampshire,1/27/20,Bernard Sanders,2/21/19,2/22/19,Emerson College,405,lv,0.8191463,0,26.8,21.50862,22.23898,57574,93279
2020D,New Hampshire,1/27/20,Joseph R. Biden Jr.,2/21/19,2/22/19,Emerson College,405,lv,0.8191463,0,25,23.99596,22.42653,57574,93279
2020D,South Carolina,1/27/20,Michael F. Bennet,10/15/19,10/21/19,Change Research,731,lv,0.8177277,0,1,1.170482,1.242525,62458,111818
2020D,South Carolina,1/27/20,Pete Buttigieg,10/15/19,10/21/19,Change Research,731,lv,0.8177277,0,9,5.312437,6.138625,62458,111818
2020D,South Carolina,1/27/20,Tulsi Gabbard,10/15/19,10/21/19,Change Research,731,lv,0.8177277,0,3,2.350284,2.293129,62458,111818
2020D,South Carolina,1/27/20,Andrew Yang,10/15/19,10/21/19,Change Research,731,lv,0.8177277,0,4,3.770441,5.255804,62458,111818
2020D,South Carolina,1/27/20,Tom Steyer,10/15/19,10/21/19,Change Research,731,lv,0.8177277,0,5,5.392874,7.303248,62458,111818
2020D,South Carolina,1/27/20,John K. Delaney,10/15/19,10/21/19,Change Research,731,lv,0.8177277,0,0,0.1109975,0.0737571,62458,111818
2020D,South Carolina,1/27/20,Amy Klobuchar,10/15/19,10/21/19,Change Research,731,lv,0.8177277,0,3,3.042294,4.534099,62458,111818
2020D,South Carolina,1/27/20,Elizabeth Warren,10/15/19,10/21/19,Change Research,731,lv,0.8177277,0,19,14.95026,8.827354,62458,111818
2020D,South Carolina,1/27/20,Bernard Sanders,10/15/19,10/21/19,Change Research,731,lv,0.8177277,0,13,10.06381,14.42076,62458,111818
2020D,South Carolina,1/27/20,Joseph R. Biden Jr.,10/15/19,10/21/19,Change Research,731,lv,0.8177277,0,30,34.33949,34.50634,62458,111818
2020D,New Hampshire,1/27/20,Pete Buttigieg,9/4/19,9/10/19,RKM Research and Communications Inc.,425,lv,0.8171449,0,4.5,5.958259,8.054283,59541,102544
2020D,New Hampshire,1/27/20,Tulsi Gabbard,9/4/19,9/10/19,RKM Research and Communications Inc.,425,lv,0.8171449,0,2.8,3.388553,3.386234,59541,102544
2020D,New Hampshire,1/27/20,Andrew Yang,9/4/19,9/10/19,RKM Research and Communications Inc.,425,lv,0.8171449,0,5.2,5.94277,7.901266,59541,102544
2020D,New Hampshire,1/27/20,Tom Steyer,9/4/19,9/10/19,RKM Research and Communications Inc.,425,lv,0.8171449,0,0,0.7274523,2.32831,59541,102544
2020D,New Hampshire,1/27/20,Amy Klobuchar,9/4/19,9/10/19,RKM Research and Communications Inc.,425,lv,0.8171449,0,0.5,1.210318,3.218636,59541,102544
2020D,New Hampshire,1/27/20,Elizabeth Warren,9/4/19,9/10/19,RKM Research and Communications Inc.,425,lv,0.8171449,0,17.2,16.66289,13.3345,59541,102544
2020D,New Hampshire,1/27/20,Bernard Sanders,9/4/19,9/10/19,RKM Research and Communications Inc.,425,lv,0.8171449,0,28.5,25.5983,30.96299,59541,102544
2020D,New Hampshire,1/27/20,Joseph R. Biden Jr.,9/4/19,9/10/19,RKM Research and Communications Inc.,425,lv,0.8171449,0,21.2,19.7458,19.91843,59541,102544
2020D,California,1/27/20,Michael F. Bennet,7/10/19,7/15/19,Quinnipiac University,519,rv,0.8168026,0,0,-0.0783358,0.2403877,58676,99374
2020D,California,1/27/20,Pete Buttigieg,7/10/19,7/15/19,Quinnipiac University,519,rv,0.8168026,0,3,2.62128,3.749849,58676,99374
2020D,California,1/27/20,Tulsi Gabbard,7/10/19,7/15/19,Quinnipiac University,519,rv,0.8168026,0,0,0.1903479,0.4667725,58676,99374
2020D,California,1/27/20,Andrew Yang,7/10/19,7/15/19,Quinnipiac University,519,rv,0.8168026,0,2,2.156631,4.865769,58676,99374
2020D,California,1/27/20,Tom Steyer,7/10/19,7/15/19,Quinnipiac University,519,rv,0.8168026,0,0,0.2706401,1.737067,58676,99374
2020D,California,1/27/20,John K. Delaney,7/10/19,7/15/19,Quinnipiac University,519,rv,0.8168026,0,0,0.1516795,0.0609658,58676,99374
2020D,California,1/27/20,Amy Klobuchar,7/10/19,7/15/19,Quinnipiac University,519,rv,0.8168026,0,0,-0.109537,1.64093,58676,99374
2020D,California,1/27/20,Elizabeth Warren,7/10/19,7/15/19,Quinnipiac University,519,rv,0.8168026,0,16,14.58972,14.44302,58676,99374
2020D,California,1/27/20,Bernard Sanders,7/10/19,7/15/19,Quinnipiac University,519,rv,0.8168026,0,18,19.34267,25.52922,58676,99374
2020D,California,1/27/20,Joseph R. Biden Jr.,7/10/19,7/15/19,Quinnipiac University,519,rv,0.8168026,0,21,20.71454,21.12869,58676,99374
2020D,Colorado,1/27/20,Michael F. Bennet,8/16/19,8/19/19,Emerson College,403,lv,0.815574,0.815574,1,1.097487,1.367778,58930,100756
2020D,Colorado,1/27/20,Pete Buttigieg,8/16/19,8/19/19,Emerson College,403,lv,0.815574,0.815574,4.7,4.861889,6.581196,58930,100756
2020D,Colorado,1/27/20,Tulsi Gabbard,8/16/19,8/19/19,Emerson College,403,lv,0.815574,0.815574,1.1,0.6167094,0.5956807,58930,100756
2020D,Colorado,1/27/20,Andrew Yang,8/16/19,8/19/19,Emerson College,403,lv,0.815574,0.815574,3.6,2.417929,4.508065,58930,100756
2020D,Colorado,1/27/20,Tom Steyer,8/16/19,8/19/19,Emerson College,403,lv,0.815574,0.815574,0,0.0056569,1.545599,58930,100756
2020D,Colorado,1/27/20,John K. Delaney,8/16/19,8/19/19,Emerson College,403,lv,0.815574,0.815574,0.1,-0.035343,0.0001193,58930,100756
2020D,Colorado,1/27/20,Amy Klobuchar,8/16/19,8/19/19,Emerson College,403,lv,0.815574,0.815574,0.1,0.2043951,2.143305,58930,100756
2020D,Colorado,1/27/20,Elizabeth Warren,8/16/19,8/19/19,Emerson College,403,lv,0.815574,0.815574,20.4,20.35341,18.08975,58930,100756
2020D,Colorado,1/27/20,Bernard Sanders,8/16/19,8/19/19,Emerson College,403,lv,0.815574,0.815574,25.7,20.50562,25.6785,58930,100756
2020D,Colorado,1/27/20,Joseph R. Biden Jr.,8/16/19,8/19/19,Emerson College,403,lv,0.815574,0.815574,24.5,23.50434,23.26871,58930,100756
2020D,National,1/27/20,Pete Buttigieg,2/11/19,2/17/19,Morning Consult,15383,lv,0.8152122,0,0,0.0033864,,57542,93201
2020D,National,1/27/20,Tulsi Gabbard,2/11/19,2/17/19,Morning Consult,15383,lv,0.8152122,0,1,0.8651938,,57542,93201
2020D,National,1/27/20,John K. Delaney,2/11/19,2/17/19,Morning Consult,15383,lv,0.8152122,0,0,-0.5141946,,57542,93201
2020D,National,1/27/20,Amy Klobuchar,2/11/19,2/17/19,Morning Consult,15383,lv,0.8152122,0,4,4.040655,,57542,93201
2020D,National,1/27/20,Michael Bloomberg,2/11/19,2/17/19,Morning Consult,15383,lv,0.8152122,0,2,1.725813,,57542,93201
2020D,National,1/27/20,Elizabeth Warren,2/11/19,2/17/19,Morning Consult,15383,lv,0.8152122,0,8,8.301942,,57542,93201
2020D,National,1/27/20,Bernard Sanders,2/11/19,2/17/19,Morning Consult,15383,lv,0.8152122,0,21,17.29522,,57542,93201
2020D,National,1/27/20,Joseph R. Biden Jr.,2/11/19,2/17/19,Morning Consult,15383,lv,0.8152122,0,30,25.60315,,57542,93201
2020D,New Hampshire,1/27/20,Michael F. Bennet,7/6/19,7/9/19,Change Research,1084,lv,0.8150311,0,0,0.1496378,0.4522011,58652,99297
2020D,National,1/27/20,Michael F. Bennet,3/17/19,3/20/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,403,lv,0.8129341,0,0,0.0805455,,57741,93741
2020D,National,1/27/20,Pete Buttigieg,3/17/19,3/20/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,403,lv,0.8129341,0,1,1.328199,,57741,93741
2020D,National,1/27/20,Tulsi Gabbard,3/17/19,3/20/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,403,lv,0.8129341,0,0,0.0353345,,57741,93741
2020D,National,1/27/20,Andrew Yang,3/17/19,3/20/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,403,lv,0.8129341,0,1,0.9161388,,57741,93741
2020D,National,1/27/20,John K. Delaney,3/17/19,3/20/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,403,lv,0.8129341,0,1,0.8467954,,57741,93741
2020D,National,1/27/20,Amy Klobuchar,3/17/19,3/20/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,403,lv,0.8129341,0,1,0.7935544,,57741,93741
2020D,National,1/27/20,Elizabeth Warren,3/17/19,3/20/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,403,lv,0.8129341,0,4,4.848437,,57741,93741
2020D,National,1/27/20,Bernard Sanders,3/17/19,3/20/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,403,lv,0.8129341,0,23,22.94341,,57741,93741
2020D,National,1/27/20,Joseph R. Biden Jr.,3/17/19,3/20/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,403,lv,0.8129341,0,31,29.25733,,57741,93741
2020D,New Hampshire,1/27/20,Pete Buttigieg,10/9/19,10/13/19,RKM Research and Communications Inc.,422,lv,0.8123,0,9,10.88603,12.70254,60065,104351
2020D,New Hampshire,1/27/20,Tulsi Gabbard,10/9/19,10/13/19,RKM Research and Communications Inc.,422,lv,0.8123,0,0.5,0.9596442,1.051112,60065,104351
2020D,New Hampshire,1/27/20,Andrew Yang,10/9/19,10/13/19,RKM Research and Communications Inc.,422,lv,0.8123,0,0.9,1.406076,2.666515,60065,104351
2020D,New Hampshire,1/27/20,Tom Steyer,10/9/19,10/13/19,RKM Research and Communications Inc.,422,lv,0.8123,0,1.2,2.046453,3.625523,60065,104351
2020D,New Hampshire,1/27/20,Amy Klobuchar,10/9/19,10/13/19,RKM Research and Communications Inc.,422,lv,0.8123,0,2.4,3.27527,4.989622,60065,104351
2020D,New Hampshire,1/27/20,Elizabeth Warren,10/9/19,10/13/19,RKM Research and Communications Inc.,422,lv,0.8123,0,24.6,23.97181,16.82484,60065,104351
2020D,New Hampshire,1/27/20,Bernard Sanders,10/9/19,10/13/19,RKM Research and Communications Inc.,422,lv,0.8123,0,21.6,19.02304,24.73606,60065,104351
2020D,New Hampshire,1/27/20,Joseph R. Biden Jr.,10/9/19,10/13/19,RKM Research and Communications Inc.,422,lv,0.8123,0,23.9,22.36783,22.3577,60065,104351
2020D,Wisconsin,1/27/20,Pete Buttigieg,10/13/19,10/17/19,Marquette University Law School,379,lv,0.8109545,0,7,5.834054,7.278091,62431,111721
2020D,Wisconsin,1/27/20,Andrew Yang,10/13/19,10/17/19,Marquette University Law School,379,lv,0.8109545,0,3,2.680933,4.202689,62431,111721
2020D,Wisconsin,1/27/20,Tom Steyer,10/13/19,10/17/19,Marquette University Law School,379,lv,0.8109545,0,0,-0.0805438,1.167174,62431,111721
2020D,Wisconsin,1/27/20,Amy Klobuchar,10/13/19,10/17/19,Marquette University Law School,379,lv,0.8109545,0,3,2.748983,4.314812,62431,111721
2020D,Wisconsin,1/27/20,Elizabeth Warren,10/13/19,10/17/19,Marquette University Law School,379,lv,0.8109545,0,24,25.7753,17.55714,62431,111721
2020D,Wisconsin,1/27/20,Bernard Sanders,10/13/19,10/17/19,Marquette University Law School,379,lv,0.8109545,0,17,17.01097,22.71021,62431,111721
2020D,Wisconsin,1/27/20,Joseph R. Biden Jr.,10/13/19,10/17/19,Marquette University Law School,379,lv,0.8109545,0,31,29.19844,29.14308,62431,111721
2020D,Wisconsin,1/27/20,Pete Buttigieg,8/25/19,8/29/19,Marquette University Law School,444,rv,0.8102788,0,6,4.903127,7.217664,59488,102227
2020D,Wisconsin,1/27/20,Andrew Yang,8/25/19,8/29/19,Marquette University Law School,444,rv,0.8102788,0,2,1.710108,3.482812,59488,102227
2020D,Wisconsin,1/27/20,Tom Steyer,8/25/19,8/29/19,Marquette University Law School,444,rv,0.8102788,0,1,0.9081621,2.659408,59488,102227
2020D,Wisconsin,1/27/20,Amy Klobuchar,8/25/19,8/29/19,Marquette University Law School,444,rv,0.8102788,0,1,0.7958841,2.854439,59488,102227
2020D,Wisconsin,1/27/20,Elizabeth Warren,8/25/19,8/29/19,Marquette University Law School,444,rv,0.8102788,0,17,18.5357,15.40115,59488,102227
2020D,Wisconsin,1/27/20,Bernard Sanders,8/25/19,8/29/19,Marquette University Law School,444,rv,0.8102788,0,20,20.0118,25.0219,59488,102227
2020D,Wisconsin,1/27/20,Joseph R. Biden Jr.,8/25/19,8/29/19,Marquette University Law School,444,rv,0.8102788,0,28,26.26603,26.17703,59488,102227
2020D,Texas,1/27/20,Michael F. Bennet,8/1/19,8/3/19,Emerson College,400,lv,0.8102079,0,0.5,0.591594,0.9551793,58821,100178
2020D,Texas,1/27/20,Pete Buttigieg,8/1/19,8/3/19,Emerson College,400,lv,0.8102079,0,7.2,7.389576,9.138239,58821,100178
2020D,Texas,1/27/20,Tulsi Gabbard,8/1/19,8/3/19,Emerson College,400,lv,0.8102079,0,0.8,0.334099,0.439994,58821,100178
2020D,Texas,1/27/20,Andrew Yang,8/1/19,8/3/19,Emerson College,400,lv,0.8102079,0,3.1,1.968299,4.3291,58821,100178
2020D,Texas,1/27/20,Tom Steyer,8/1/19,8/3/19,Emerson College,400,lv,0.8102079,0,0.4,0.405978,2.022679,58821,100178
2020D,Texas,1/27/20,John K. Delaney,8/1/19,8/3/19,Emerson College,400,lv,0.8102079,0,0,-0.1334252,-0.1424175,58821,100178
2020D,Texas,1/27/20,Amy Klobuchar,8/1/19,8/3/19,Emerson College,400,lv,0.8102079,0,0.2,0.3058573,2.25423,58821,100178
2020D,Texas,1/27/20,Elizabeth Warren,8/1/19,8/3/19,Emerson College,400,lv,0.8102079,0,13.7,13.66104,12.60544,58821,100178
2020D,Texas,1/27/20,Bernard Sanders,8/1/19,8/3/19,Emerson College,400,lv,0.8102079,0,15.7,11.59127,16.20044,58821,100178
2020D,Texas,1/27/20,Joseph R. Biden Jr.,8/1/19,8/3/19,Emerson College,400,lv,0.8102079,0,27.7,26.65387,26.28253,58821,100178
2020D,National,1/27/20,Michael F. Bennet,10/27/19,10/30/19,NBC News/Wall Street Journal,414,lv,0.8096114,0,1,0.8233937,,62537,112576
2020D,National,1/27/20,Pete Buttigieg,10/27/19,10/30/19,NBC News/Wall Street Journal,414,lv,0.8096114,0,6,5.589108,,62537,112576
2020D,National,1/27/20,Tulsi Gabbard,10/27/19,10/30/19,NBC News/Wall Street Journal,414,lv,0.8096114,0,2,2.030556,,62537,112576
2020D,National,1/27/20,Andrew Yang,10/27/19,10/30/19,NBC News/Wall Street Journal,414,lv,0.8096114,0,3,2.737419,,62537,112576
2020D,National,1/27/20,Tom Steyer,10/27/19,10/30/19,NBC News/Wall Street Journal,414,lv,0.8096114,0,0,0.1579489,,62537,112576
2020D,National,1/27/20,John K. Delaney,10/27/19,10/30/19,NBC News/Wall Street Journal,414,lv,0.8096114,0,0,-0.1026307,,62537,112576
2020D,National,1/27/20,Amy Klobuchar,10/27/19,10/30/19,NBC News/Wall Street Journal,414,lv,0.8096114,0,5,4.110417,,62537,112576
2020D,National,1/27/20,Elizabeth Warren,10/27/19,10/30/19,NBC News/Wall Street Journal,414,lv,0.8096114,0,23,20.6266,,62537,112576
2020D,National,1/27/20,Bernard Sanders,10/27/19,10/30/19,NBC News/Wall Street Journal,414,lv,0.8096114,0,19,18.83469,,62537,112576
2020D,National,1/27/20,Joseph R. Biden Jr.,10/27/19,10/30/19,NBC News/Wall Street Journal,414,lv,0.8096114,0,27,26.35437,,62537,112576
2020D,Wisconsin,1/27/20,Michael F. Bennet,8/25/19,8/29/19,Marquette University Law School,444,rv,0.809554,0,0,0.0241576,0.1761613,59488,102227
2020D,Wisconsin,1/27/20,Tulsi Gabbard,8/25/19,8/29/19,Marquette University Law School,444,rv,0.809554,0,0,0.1663619,0.1846713,59488,102227
2020D,Wisconsin,1/27/20,John K. Delaney,8/25/19,8/29/19,Marquette University Law School,444,rv,0.809554,0,0,-0.000057,0.0124209,59488,102227
2020D,New Hampshire,1/27/20,John K. Delaney,7/6/19,7/9/19,Change Research,1084,lv,0.8088877,0,0,0.1109975,0.0053014,58652,99297
2020D,Wisconsin,1/27/20,Michael F. Bennet,10/13/19,10/17/19,Marquette University Law School,379,lv,0.808103,0.1397932,0,0.0241576,0.0693518,62431,111721
2020D,Wisconsin,1/27/20,John K. Delaney,10/13/19,10/17/19,Marquette University Law School,379,lv,0.808103,0.1397932,0,-0.000057,-0.0475645,62431,111721
2020D,National,1/27/20,Pete Buttigieg,2/18/19,2/24/19,Morning Consult,15642,lv,0.807633,0,1,1.00386,,57581,93297
2020D,National,1/27/20,Tulsi Gabbard,2/18/19,2/24/19,Morning Consult,15642,lv,0.807633,0,1,0.8651938,,57581,93297
2020D,National,1/27/20,John K. Delaney,2/18/19,2/24/19,Morning Consult,15642,lv,0.807633,0,1,0.412769,,57581,93297
2020D,National,1/27/20,Amy Klobuchar,2/18/19,2/24/19,Morning Consult,15642,lv,0.807633,0,3,3.037404,,57581,93297
2020D,National,1/27/20,Elizabeth Warren,2/18/19,2/24/19,Morning Consult,15642,lv,0.807633,0,7,7.286083,,57581,93297
2020D,National,1/27/20,Bernard Sanders,2/18/19,2/24/19,Morning Consult,15642,lv,0.807633,0,27,22.85402,,57581,93297
2020D,National,1/27/20,Joseph R. Biden Jr.,2/18/19,2/24/19,Morning Consult,15642,lv,0.807633,0,29,24.6625,,57581,93297
2020D,National,1/27/20,Michael F. Bennet,9/10/19,9/12/19,Civiqs,1784,lv,0.8060384,0,0,0.1874747,,59606,102925
2020D,National,1/27/20,Pete Buttigieg,9/10/19,9/12/19,Civiqs,1784,lv,0.8060384,0,7,5.635415,,59606,102925
2020D,National,1/27/20,Tulsi Gabbard,9/10/19,9/12/19,Civiqs,1784,lv,0.8060384,0,2,1.396553,,59606,102925
2020D,National,1/27/20,Andrew Yang,9/10/19,9/12/19,Civiqs,1784,lv,0.8060384,0,2,2.139505,,59606,102925
2020D,National,1/27/20,Tom Steyer,9/10/19,9/12/19,Civiqs,1784,lv,0.8060384,0,0,0.1332534,,59606,102925
2020D,National,1/27/20,John K. Delaney,9/10/19,9/12/19,Civiqs,1784,lv,0.8060384,0,0,0.1658501,,59606,102925
2020D,National,1/27/20,Amy Klobuchar,9/10/19,9/12/19,Civiqs,1784,lv,0.8060384,0,1,1.249451,,59606,102925
2020D,National,1/27/20,Elizabeth Warren,9/10/19,9/12/19,Civiqs,1784,lv,0.8060384,0,28,22.60432,,59606,102925
2020D,National,1/27/20,Bernard Sanders,9/10/19,9/12/19,Civiqs,1784,lv,0.8060384,0,15,15.31705,,59606,102925
2020D,National,1/27/20,Joseph R. Biden Jr.,9/10/19,9/12/19,Civiqs,1784,lv,0.8060384,0,23,26.31965,,59606,102925
2020D,National,1/27/20,Pete Buttigieg,2/4/19,2/10/19,Morning Consult,11627,lv,0.8057805,0,0,0.0033864,,57494,93087
2020D,National,1/27/20,Tulsi Gabbard,2/4/19,2/10/19,Morning Consult,11627,lv,0.8057805,0,1,0.8651938,,57494,93087
2020D,National,1/27/20,John K. Delaney,2/4/19,2/10/19,Morning Consult,11627,lv,0.8057805,0,0,-0.5141946,,57494,93087
2020D,National,1/27/20,Amy Klobuchar,2/4/19,2/10/19,Morning Consult,11627,lv,0.8057805,0,3,3.037404,,57494,93087
2020D,National,1/27/20,Michael Bloomberg,2/4/19,2/10/19,Morning Consult,11627,lv,0.8057805,0,2,1.725813,,57494,93087
2020D,National,1/27/20,Elizabeth Warren,2/4/19,2/10/19,Morning Consult,11627,lv,0.8057805,0,8,8.301942,,57494,93087
2020D,National,1/27/20,Bernard Sanders,2/4/19,2/10/19,Morning Consult,11627,lv,0.8057805,0,22,18.21449,,57494,93087
2020D,National,1/27/20,Joseph R. Biden Jr.,2/4/19,2/10/19,Morning Consult,11627,lv,0.8057805,0,29,24.6625,,57494,93087
2020D,North Carolina,1/27/20,Michael F. Bennet,5/31/19,6/3/19,Emerson College,397,lv,0.8048325,0.1371143,0,0.0855482,0.3195741,58187,94736
2020D,North Carolina,1/27/20,Pete Buttigieg,5/31/19,6/3/19,Emerson College,397,lv,0.8048325,0,8.3,8.500923,8.534672,58187,94736
2020D,North Carolina,1/27/20,Tulsi Gabbard,5/31/19,6/3/19,Emerson College,397,lv,0.8048325,0,0.3,-0.1363574,0.3315937,58187,94736
2020D,North Carolina,1/27/20,Andrew Yang,5/31/19,6/3/19,Emerson College,397,lv,0.8048325,0,1.1,0.1804858,2.83326,58187,94736
2020D,North Carolina,1/27/20,John K. Delaney,5/31/19,6/3/19,Emerson College,397,lv,0.8048325,0.1371143,0,-0.1334252,-0.1965885,58187,94736
2020D,North Carolina,1/27/20,Amy Klobuchar,5/31/19,6/3/19,Emerson College,397,lv,0.8048325,0,1.2,1.320068,3.15863,58187,94736
2020D,North Carolina,1/27/20,Elizabeth Warren,5/31/19,6/3/19,Emerson College,397,lv,0.8048325,0,14.9,14.85952,18.43307,58187,94736
2020D,North Carolina,1/27/20,Bernard Sanders,5/31/19,6/3/19,Emerson College,397,lv,0.8048325,0,22.1,17.25317,21.91752,58187,94736
2020D,North Carolina,1/27/20,Joseph R. Biden Jr.,5/31/19,6/3/19,Emerson College,397,lv,0.8048325,0,38.5,37.33488,32.44619,58187,94736
2020D,National,1/27/20,Michael F. Bennet,12/14/19,12/17/19,NBC News/Wall Street Journal,410,lv,0.8029268,0.0430139,0,-0.1548459,,63151,115062
2020D,National,1/27/20,Pete Buttigieg,12/14/19,12/17/19,NBC News/Wall Street Journal,410,lv,0.8029268,0.0430139,9,8.515402,,63151,115062
2020D,National,1/27/20,Tulsi Gabbard,12/14/19,12/17/19,NBC News/Wall Street Journal,410,lv,0.8029268,0.0430139,2,2.030556,,63151,115062
2020D,National,1/27/20,Andrew Yang,12/14/19,12/17/19,NBC News/Wall Street Journal,410,lv,0.8029268,0.0430139,3,2.737419,,63151,115062
2020D,National,1/27/20,Tom Steyer,12/14/19,12/17/19,NBC News/Wall Street Journal,410,lv,0.8029268,0.0430139,1,1.179945,,63151,115062
2020D,National,1/27/20,Deval Patrick,12/14/19,12/17/19,NBC News/Wall Street Journal,410,lv,0.8029268,0.0430139,0,0.0993732,,63151,115062
2020D,National,1/27/20,John K. Delaney,12/14/19,12/17/19,NBC News/Wall Street Journal,410,lv,0.8029268,0.0226217,0,-0.1026307,,63151,115062
2020D,National,1/27/20,Amy Klobuchar,12/14/19,12/17/19,NBC News/Wall Street Journal,410,lv,0.8029268,0.0430139,5,4.110417,,63151,115062
2020D,National,1/27/20,Michael Bloomberg,12/14/19,12/17/19,NBC News/Wall Street Journal,410,lv,0.8029268,0.0430139,4,4.321021,,63151,115062
2020D,National,1/27/20,Elizabeth Warren,12/14/19,12/17/19,NBC News/Wall Street Journal,410,lv,0.8029268,0.0430139,18,15.87718,,63151,115062
2020D,National,1/27/20,Bernard Sanders,12/14/19,12/17/19,NBC News/Wall Street Journal,410,lv,0.8029268,0.0430139,21,20.82726,,63151,115062
2020D,National,1/27/20,Joseph R. Biden Jr.,12/14/19,12/17/19,NBC News/Wall Street Journal,410,lv,0.8029268,0.0430139,28,27.34525,,63151,115062
